user_id,event_type,category_code,brand,price,event_date
a1515915625519014356,view,computers.peripherals.printer,pantum,113.81,2020-09-24
a1515915625519392599,view,stationery.cartrige,lomond,8.35,2020-09-24
a1515915625369253995,view,construction.tools.welding,,250.63,2020-09-24
a1515915625369253995,view,construction.tools.welding,,250.63,2020-09-24
a1515915625519410002,view,computers.desktop,steelseries,58.49,2020-09-24
a1515915625519413944,view,appliances.kitchen.microwave,samsung,130.11,2020-09-24
a1515915625519397646,view,computers.peripherals.camera,logitech,123.35,2020-09-24
a1515915625519397646,shopping_cart,computers.peripherals.camera,logitech,123.35,2020-09-24
a1515915625519397646,purchase,computers.peripherals.camera,logitech,123.35,2020-09-24
a1515915625519397646,view,computers.peripherals.camera,logitech,123.35,2020-09-24
a1515915625519417750,view,computers.network.router,d-link,53.14,2020-09-24
a1515915625519397646,shopping_cart,computers.peripherals.camera,logitech,123.35,2020-09-24
a1515915625519397646,purchase,computers.peripherals.camera,logitech,123.35,2020-09-24
a1515915625519397646,purchase,computers.peripherals.camera,logitech,123.35,2020-09-24
a1515915625358482476,view,computers.components.tv_tuner,perfeo,19.49,2020-09-24
a1515915625358482476,shopping_cart,computers.components.tv_tuner,perfeo,19.49,2020-09-24
a1515915625358482476,purchase,computers.components.tv_tuner,perfeo,19.49,2020-09-24
a1515915625519443407,view,computers.components.motherboard,asrock,77.73,2020-09-24
a1515915625519443407,shopping_cart,computers.components.motherboard,asrock,77.73,2020-09-24
a1515915625519443407,view,computers.components.motherboard,asrock,77.73,2020-09-24
a1515915625519446240,view,,formula,35.54,2020-09-24
a1515915625519452732,view,computers.notebook,hp,27.62,2020-09-24
a1515915625519460662,view,computers.peripherals.joystick,logitech,162.51,2020-09-24
a1515915625519460662,shopping_cart,computers.peripherals.joystick,logitech,162.51,2020-09-24
a1515915625519460662,view,computers.peripherals.joystick,logitech,162.51,2020-09-24
a1515915625519460662,view,computers.peripherals.joystick,logitech,193.98,2020-09-24
a1515915625519463641,view,stationery.cartrige,hp,71.02,2020-09-24
a1515915625519463641,view,stationery.cartrige,hp,71.02,2020-09-24
a1515915625517481778,view,,,29.24,2020-09-24
a1515915625519463641,shopping_cart,stationery.cartrige,hp,71.02,2020-09-24
a1515915625517481778,view,,,29.24,2020-09-24
a1515915625355805313,view,appliances.sewing_machine,janome,470.38,2020-09-24
a1515915625517481778,view,,,29.24,2020-09-24
a1515915625355805313,view,appliances.sewing_machine,janome,314.97,2020-09-24
a1515915625517481778,view,,,29.24,2020-09-24
a1515915625519463641,purchase,stationery.cartrige,hp,71.02,2020-09-24
a1515915625519463641,purchase,stationery.cartrige,hp,71.02,2020-09-24
a1515915625519463641,purchase,stationery.cartrige,hp,71.02,2020-09-24
a1515915625519479471,view,electronics.telephone,samsung,798.37,2020-09-24
a1515915625519479471,view,electronics.telephone,leeco,104.13,2020-09-24
a1515915625503751892,view,appliances.environment.vacuum,topon,35.87,2020-09-24
a1515915625503751892,view,appliances.environment.vacuum,topon,35.87,2020-09-24
a1515915625503751892,shopping_cart,appliances.environment.vacuum,topon,35.87,2020-09-24
a1515915625503751892,view,appliances.environment.vacuum,topon,35.87,2020-09-24
a1515915625519481333,view,apparel.glove,icasemore,12.06,2020-09-24
a1515915625503751892,view,appliances.environment.vacuum,topon,35.87,2020-09-24
a1515915625503751892,shopping_cart,appliances.environment.vacuum,topon,35.87,2020-09-24
a1515915625503751892,purchase,appliances.environment.vacuum,topon,35.87,2020-09-24
a1515915625503751892,view,appliances.environment.vacuum,topon,35.87,2020-09-24
a1515915625519463641,purchase,stationery.cartrige,hp,71.02,2020-09-24
a1515915625519501606,view,computers.components.videocards,powercolor,399.48,2020-09-24
a1515915625415474736,view,computers.components.videocards,msi,205.25,2020-09-24
a1515915625519501606,view,computers.components.videocards,powercolor,399.48,2020-09-24
a1515915625519501606,view,computers.components.videocards,sapphire,415.54,2020-09-24
a1515915625519501606,view,computers.components.videocards,asus,187.29,2020-09-24
a1515915625519501606,shopping_cart,computers.components.videocards,asus,187.29,2020-09-24
a1515915625519508139,view,construction.tools.soldering,,70.43,2020-09-24
a1515915625519508139,view,construction.tools.soldering,,70.43,2020-09-24
a1515915625519508139,view,construction.tools.soldering,,70.43,2020-09-24
a1515915625519515516,view,electronics.telephone,gigaset,82.52,2020-09-24
a1515915625393382317,view,computers.peripherals.monitor,iiyama,136.35,2020-09-24
a1515915625519518119,view,computers.peripherals.printer,,7.63,2020-09-24
a1515915625519522389,view,,,75.48,2020-09-24
a1515915625519524411,view,electronics.telephone,sirius,26.56,2020-09-24
a1515915625519525241,view,,greenconnect,70.41,2020-09-24
a1515915625519525241,view,,greenconnect,70.41,2020-09-24
a1515915625519525597,view,auto.accessories.compressor,fubag,81.05,2020-09-24
a1515915625400314814,view,electronics.video.tv,philips,191.57,2020-09-24
a1515915625519532982,view,electronics.telephone,samsung,263.52,2020-09-24
a1515915625519536452,view,appliances.environment.vacuum,kelli,72.83,2020-09-24
a1515915625519536836,view,auto.accessories.compressor,p.i.t.,150.32,2020-09-24
a1515915625476168209,view,computers.components.motherboard,msi,357.43,2020-09-24
a1515915625519536836,view,auto.accessories.compressor,p.i.t.,150.32,2020-09-24
a1515915625519541797,view,,fly,13.65,2020-09-24
a1515915625519542519,view,,,11.9,2020-09-24
a1515915625519544675,view,auto.accessories.compressor,fubag,464.67,2020-09-24
a1515915625519545132,view,,transcend,15.52,2020-09-24
a1515915625519547831,view,electronics.telephone,sirius,20.63,2020-09-24
a1515915625519547831,shopping_cart,electronics.telephone,sirius,20.63,2020-09-24
a1515915625519547831,view,,,23.27,2020-09-24
a1515915625519547831,view,electronics.telephone,sirius,20.63,2020-09-24
a1515915625476168209,view,computers.components.hdd,seagate,108.86,2020-09-24
a1515915625519565627,view,computers.components.cooler,aerocool,13.4,2020-09-25
a1515915625519575007,view,stationery.cartrige,canon,43.11,2020-09-25
a1515915625518764802,view,auto.accessories.player,jvc,123.65,2020-09-25
a1515915625519586841,view,electronics.telephone,,32.22,2020-09-25
a1515915625519587389,view,,belsis,4.41,2020-09-25
a1515915625519593137,view,,xiaomi,16.51,2020-09-25
a1515915625415474736,view,computers.components.videocards,msi,205.25,2020-09-25
a1515915625519606616,view,,baofeng,40.78,2020-09-25
a1515915625519611798,view,appliances.environment.air_heater,timberk,49.6,2020-09-25
a1515915625355805313,view,appliances.sewing_machine,janome,242.48,2020-09-25
a1515915625355805313,view,appliances.sewing_machine,janome,236.08,2020-09-25
a1515915625355805313,view,appliances.sewing_machine,janome,314.97,2020-09-25
a1515915625517485702,view,computers.components.cpu,intel,177.79,2020-09-25
a1515915625517485702,shopping_cart,computers.components.cpu,intel,177.79,2020-09-25
a1515915625497469094,view,computers.components.cooler,,14.6,2020-09-25
a1515915625517485702,view,computers.components.cpu,intel,177.79,2020-09-25
a1515915625519625417,view,computers.components.cpu,amd,189.65,2020-09-25
a1515915625519624853,view,electronics.video.tv_remote,,23.81,2020-09-25
a1515915625518902767,view,computers.notebook,mobilepc,18.3,2020-09-25
a1515915625519629592,view,construction.tools.drill,,55.65,2020-09-25
a1515915625519630733,view,,,27.3,2020-09-25
a1515915625440823146,view,stationery.cartrige,,26.92,2020-09-25
a1515915625519636846,view,kids.skates,cactus,266.48,2020-09-25
a1515915625519636846,shopping_cart,kids.skates,cactus,266.48,2020-09-25
a1515915625519636846,view,kids.skates,cactus,266.48,2020-09-25
a1515915625519640028,view,construction.tools.soldering,element,37.62,2020-09-25
a1515915625385888878,view,stationery.cartrige,cactus,24.73,2020-09-25
a1515915625385888878,shopping_cart,stationery.cartrige,cactus,24.73,2020-09-25
a1515915625385888878,purchase,stationery.cartrige,cactus,24.73,2020-09-25
a1515915625385888878,purchase,stationery.cartrige,cactus,24.73,2020-09-25
a1515915625519647263,view,,cablexpert,250.02,2020-09-25
a1515915625519644851,view,computers.components.motherboard,asus,55.16,2020-09-25
a1515915625519644851,view,computers.components.motherboard,asus,55.16,2020-09-25
a1515915625519644851,shopping_cart,computers.components.motherboard,asus,55.16,2020-09-25
a1515915625519650338,view,computers.components.cpu,intel,456.67,2020-09-25
a1515915625503992394,view,,belkin,66.03,2020-09-25
a1515915625519658597,view,stationery.cartrige,xerox,92.05,2020-09-25
a1515915625519659210,view,electronics.video.tv,starwind,109.84,2020-09-25
a1515915625519659210,view,electronics.video.tv,starwind,105.87,2020-09-25
a1515915625519665792,view,,camelion,15.03,2020-09-25
a1515915625519666723,view,,patriot,793.49,2020-09-25
a1515915625519666723,view,,patriot,596.84,2020-09-25
a1515915625519672124,view,computers.components.cooler,,14.6,2020-09-25
a1515915625519666723,view,,patriot,596.84,2020-09-25
a1515915625519674258,view,,cameronsino,5.71,2020-09-25
a1515915625519674970,view,computers.peripherals.printer,,16.33,2020-09-25
a1515915625519586841,view,electronics.telephone,,32.22,2020-09-25
a1515915625519680510,view,computers.desktop,,77.62,2020-09-25
a1515915625519685148,view,computers.peripherals.mouse,,48.78,2020-09-25
a1515915625519685148,shopping_cart,computers.peripherals.mouse,,48.78,2020-09-25
a1515915625519659210,view,electronics.video.tv,starwind,105.87,2020-09-25
a1515915625519659210,view,electronics.video.tv,starwind,105.87,2020-09-25
a1515915625519659210,shopping_cart,electronics.video.tv,starwind,105.87,2020-09-25
a1515915625519659210,view,electronics.video.tv,starwind,105.87,2020-09-25
a1515915625519659210,view,electronics.video.tv,starwind,105.87,2020-09-25
a1515915625519659210,shopping_cart,electronics.video.tv,starwind,105.87,2020-09-25
a1515915625519691580,view,computers.peripherals.camera,canyon,39.75,2020-09-25
a1515915625519699961,view,,zte,14.6,2020-09-25
a1515915625519699961,view,,zte,14.6,2020-09-25
a1515915625519368776,view,,palmexx,15.4,2020-09-25
a1515915625519368776,shopping_cart,,palmexx,15.4,2020-09-25
a1515915625519712772,view,furniture.living_room.shelving,,12.51,2020-09-25
a1515915625519716584,view,computers.peripherals.joystick,,20.16,2020-09-25
a1515915625515804274,view,electronics.telephone,sirius,33.97,2020-09-25
a1515915625515804274,shopping_cart,electronics.telephone,sirius,33.97,2020-09-25
a1515915625417792845,view,electronics.audio.acoustic,smartbuy,9.94,2020-09-25
a1515915625519716584,view,computers.peripherals.joystick,,20.16,2020-09-25
a1515915625519716584,view,computers.peripherals.joystick,cbr,26.17,2020-09-25
a1515915625519720277,view,computers.components.motherboard,asus,55.16,2020-09-25
a1515915625519716584,shopping_cart,computers.peripherals.joystick,,20.16,2020-09-25
a1515915625519716584,view,computers.peripherals.joystick,,20.16,2020-09-25
a1515915625519720277,view,computers.components.motherboard,asus,55.16,2020-09-25
a1515915625519720277,shopping_cart,computers.components.motherboard,asus,55.16,2020-09-25
a1515915625515426823,view,electronics.telephone,,26.98,2020-09-25
a1515915625515426823,view,electronics.telephone,,38.1,2020-09-25
a1515915625515426823,view,electronics.telephone,,26.98,2020-09-25
a1515915625515426823,view,electronics.telephone,sirius,19.75,2020-09-25
a1515915625519716584,view,computers.peripherals.joystick,,20.16,2020-09-25
a1515915625519716584,view,computers.peripherals.joystick,,20.16,2020-09-25
a1515915625515426823,view,electronics.telephone,,26.98,2020-09-25
a1515915625515426823,shopping_cart,electronics.telephone,,26.98,2020-09-25
a1515915625515426823,view,,,12.7,2020-09-25
a1515915625515426823,view,,,2.86,2020-09-25
a1515915625515426823,shopping_cart,,,2.86,2020-09-25
a1515915625515426823,view,electronics.telephone,,12.22,2020-09-25
a1515915625515426823,view,electronics.telephone,,12.22,2020-09-25
a1515915625519716584,view,computers.peripherals.joystick,,20.16,2020-09-25
a1515915625519733063,view,,deli,16.19,2020-09-25
a1515915625398529996,view,auto.accessories.player,kenwood,67.38,2020-09-25
a1515915625519737401,view,,,11.9,2020-09-25
a1515915625519737401,shopping_cart,,,11.9,2020-09-25
a1515915625410522893,view,construction.tools.drill,p.i.t.,86.76,2020-09-25
a1515915625519532982,view,electronics.telephone,samsung,263.52,2020-09-25
a1515915625519532982,view,electronics.telephone,samsung,263.52,2020-09-25
a1515915625519756840,view,,cameronsino,21.11,2020-09-25
a1515915625519753862,view,,,9.35,2020-09-25
a1515915625519762021,view,,kitfort,140.63,2020-09-25
a1515915625519762021,shopping_cart,,kitfort,140.63,2020-09-25
a1515915625519753862,shopping_cart,,,9.35,2020-09-25
a1515915625519762417,view,electronics.tablet,xiaomi,284.3,2020-09-25
a1515915625519762417,shopping_cart,electronics.tablet,xiaomi,284.3,2020-09-25
a1515915625519762021,purchase,,kitfort,140.63,2020-09-25
a1515915625519764442,view,,cameronsino,15.4,2020-09-25
a1515915625519767757,view,appliances.environment.vacuum,bosch,69.92,2020-09-25
a1515915625519771061,view,stationery.cartrige,lexmark,85.11,2020-09-25
a1515915625519771061,view,stationery.cartrige,lexmark,85.11,2020-09-25
a1515915625415474736,view,computers.components.videocards,msi,205.25,2020-09-25
a1515915625519773931,view,electronics.telephone,,10.87,2020-09-25
a1515915625519773931,view,electronics.telephone,,9.76,2020-09-25
a1515915625519773931,view,electronics.telephone,spigen,23.17,2020-09-25
a1515915625519773931,view,electronics.telephone,,10.95,2020-09-25
a1515915625519777083,view,,sony,352.46,2020-09-25
a1515915625519779646,view,stationery.cartrige,canon,43.11,2020-09-25
a1515915625473223205,view,computers.components.videocards,gigabyte,292.83,2020-09-25
a1515915625473223205,view,computers.components.videocards,msi,449.51,2020-09-25
a1515915625473223205,view,computers.components.videocards,msi,572.57,2020-09-25
a1515915625473223205,view,computers.components.videocards,palit,456.51,2020-09-25
a1515915625519787811,view,appliances.kitchen.juicer,,98.56,2020-09-25
a1515915625519787811,view,appliances.kitchen.juicer,,59.4,2020-09-25
a1515915625519787811,view,appliances.kitchen.juicer,,62.6,2020-09-25
a1515915625519787811,view,appliances.kitchen.juicer,,97.68,2020-09-25
a1515915625519787811,view,appliances.kitchen.juicer,,79.79,2020-09-25
a1515915625519787811,view,appliances.kitchen.juicer,,63.92,2020-09-25
a1515915625519762021,purchase,,kitfort,140.63,2020-09-25
a1515915625519795223,view,electronics.telephone,,12.22,2020-09-25
a1515915625519804559,view,computers.notebook,pitatel,36.67,2020-09-25
a1515915625519813738,view,computers.peripherals.wifi,asus,448.37,2020-09-25
a1515915625414872388,view,,patriot,102.06,2020-09-25
a1515915625519815615,view,electronics.telephone,,65.08,2020-09-25
a1515915625414872388,shopping_cart,,patriot,102.06,2020-09-25
a1515915625508412427,view,,,114.44,2020-09-25
a1515915625508412427,view,,,114.44,2020-09-25
a1515915625508412427,view,,pitatel,83.49,2020-09-25
a1515915625504243384,view,,,16.51,2020-09-25
a1515915625508412427,view,,pitatel,83.49,2020-09-25
a1515915625508412427,view,,titan,102.24,2020-09-25
a1515915625504243384,shopping_cart,,,16.51,2020-09-25
a1515915625504243384,view,,,16.51,2020-09-25
a1515915625504243384,view,,,16.51,2020-09-25
a1515915625518471114,view,computers.peripherals.printer,epson,647.29,2020-09-25
a1515915625518471114,view,computers.peripherals.printer,epson,647.29,2020-09-25
a1515915625518471114,shopping_cart,computers.peripherals.printer,epson,647.29,2020-09-25
a1515915625518471114,shopping_cart,computers.peripherals.printer,epson,647.29,2020-09-25
a1515915625476168209,view,,,11.11,2020-09-25
a1515915625476168209,view,,zis,16.51,2020-09-25
a1515915625476168209,view,computers.components.hdd,seagate,108.86,2020-09-25
a1515915625476168209,view,,pilot,36.67,2020-09-25
a1515915625519838137,view,appliances.environment.vacuum,topon,35.87,2020-09-25
a1515915625519838137,view,appliances.environment.vacuum,topon,35.87,2020-09-25
a1515915625519838137,shopping_cart,appliances.environment.vacuum,topon,35.87,2020-09-25
a1515915625519838137,view,appliances.environment.vacuum,topon,35.87,2020-09-25
a1515915625519839960,view,,,11.9,2020-09-25
a1515915625519841373,view,stationery.cartrige,,205.49,2020-09-25
a1515915625519843195,view,,thermaltake,92.65,2020-09-25
a1515915625519854878,view,,,15.87,2020-09-26
a1515915625519854878,shopping_cart,,,15.87,2020-09-26
a1515915625375042249,view,appliances.environment.vacuum,topon,37.14,2020-09-26
a1515915625375042249,view,appliances.environment.vacuum,topon,37.14,2020-09-26
a1515915625375042249,shopping_cart,appliances.environment.vacuum,topon,37.14,2020-09-26
a1515915625519882989,view,electronics.telephone,sirius,12.54,2020-09-26
a1515915625519896929,view,computers.components.tv_tuner,vcom,17.71,2020-09-26
a1515915625519899636,view,construction.tools.drill,felisatti,89.87,2020-09-26
a1515915625519908745,view,,kromax,30.22,2020-09-26
a1515915625519909326,view,computers.peripherals.printer,,10.13,2020-09-26
a1515915625519509766,view,stationery.cartrige,cactus,40.41,2020-09-26
a1515915625519909326,view,stationery.cartrige,,13.87,2020-09-26
a1515915625519909326,view,stationery.cartrige,,13.87,2020-09-26
a1515915625519509766,shopping_cart,stationery.cartrige,cactus,40.41,2020-09-26
a1515915625519922586,view,appliances.sewing_machine,janome,314.97,2020-09-26
a1515915625519924886,view,stationery.cartrige,,42.98,2020-09-26
a1515915625519924886,view,stationery.cartrige,nv-print,13.86,2020-09-26
a1515915625519929032,view,electronics.telephone,samsung,263.52,2020-09-26
a1515915625519666723,view,,patriot,793.49,2020-09-26
a1515915625519940495,view,electronics.audio.headphone,inkax,11.83,2020-09-26
a1515915625519943337,view,electronics.telephone,sirius,23.48,2020-09-26
a1515915625517509217,view,computers.components.motherboard,asrock,51.43,2020-09-26
a1515915625517509217,view,computers.components.motherboard,asus,52.9,2020-09-26
a1515915625517509217,view,computers.components.motherboard,asrock,55.35,2020-09-26
a1515915625517509217,shopping_cart,computers.components.motherboard,asrock,55.35,2020-09-26
a1515915625519959246,view,stationery.cartrige,canon,48.54,2020-09-26
a1515915625365126625,view,,bosch,446.21,2020-09-26
a1515915625519963124,view,,,29.78,2020-09-26
a1515915625519964031,view,,zte,14.29,2020-09-26
a1515915625519969940,view,,,38,2020-09-26
a1515915625519716584,view,computers.peripherals.joystick,,20.16,2020-09-26
a1515915625516500329,view,computers.components.motherboard,asrock,77.73,2020-09-26
a1515915625519963124,view,,,29.78,2020-09-26
a1515915625519979147,view,,zalman,45.94,2020-09-26
a1515915625519980016,view,auto.accessories.parktronic,,52.32,2020-09-26
a1515915625519980016,view,auto.accessories.parktronic,,26.19,2020-09-26
a1515915625519981530,view,electronics.tablet,wacom,58.32,2020-09-26
a1515915625519981530,view,electronics.tablet,xiaomi,42.06,2020-09-26
a1515915625519988893,view,electronics.telephone,,27.62,2020-09-26
a1515915625519989599,view,,,118.57,2020-09-26
a1515915625519991339,view,,cameronsino,5.14,2020-09-26
a1515915625520003209,view,computers.components.motherboard,asus,64.48,2020-09-26
a1515915625520003209,view,computers.components.motherboard,asrock,77.73,2020-09-26
a1515915625520003290,view,computers.components.motherboard,asus,64.48,2020-09-26
a1515915625520003290,view,computers.components.motherboard,asus,64.48,2020-09-26
a1515915625519963124,view,,,29.78,2020-09-26
a1515915625520006997,view,,,40.79,2020-09-26
a1515915625415474736,view,computers.components.videocards,msi,205.25,2020-09-26
a1515915625520012878,view,electronics.telephone,alcatel,146.92,2020-09-26
a1515915625520012878,view,electronics.telephone,philips,57.62,2020-09-26
a1515915625520012878,view,electronics.telephone,philips,57.62,2020-09-26
a1515915625520012878,view,electronics.telephone,philips,57.62,2020-09-26
a1515915625520012878,view,electronics.telephone,inoi,36.17,2020-09-26
a1515915625520012878,view,electronics.telephone,inoi,36.17,2020-09-26
a1515915625520017396,view,,cameronsino,26.35,2020-09-26
a1515915625520017396,shopping_cart,,cameronsino,26.35,2020-09-26
a1515915625519963124,view,,,29.78,2020-09-26
a1515915625520019634,view,appliances.kitchen.blender,sencor,143.59,2020-09-26
a1515915625520019634,view,appliances.kitchen.blender,sencor,143.59,2020-09-26
a1515915625520019634,view,appliances.kitchen.blender,sencor,143.59,2020-09-26
a1515915625520020505,view,,makita,104.6,2020-09-26
a1515915625355179497,view,electronics.audio.acoustic,pioneer,77.48,2020-09-26
a1515915625355179497,view,electronics.audio.acoustic,pioneer,64.92,2020-09-26
a1515915625520028313,view,stationery.cartrige,canon,45.24,2020-09-26
a1515915625355179497,view,electronics.audio.acoustic,kenwood,66.76,2020-09-26
a1515915625355179497,view,electronics.audio.acoustic,jbl,154.43,2020-09-26
a1515915625355179497,view,electronics.audio.acoustic,pioneer,71.27,2020-09-26
a1515915625520029989,view,stationery.cartrige,hp,29.57,2020-09-26
a1515915625520029989,view,stationery.cartrige,hp,29.57,2020-09-26
a1515915625355179497,view,electronics.audio.acoustic,pioneer,53.81,2020-09-26
a1515915625520029989,shopping_cart,stationery.cartrige,hp,29.57,2020-09-26
a1515915625520029989,purchase,stationery.cartrige,hp,29.57,2020-09-26
a1515915625519882989,view,electronics.telephone,sirius,12.54,2020-09-26
a1515915625520049345,view,auto.accessories.player,kenwood,104.86,2020-09-26
a1515915625520049345,shopping_cart,auto.accessories.player,kenwood,104.86,2020-09-26
a1515915625520051085,view,,bosch,462.76,2020-09-26
a1515915625520051085,view,,bosch,462.76,2020-09-26
a1515915625520049345,view,auto.accessories.player,kenwood,104.86,2020-09-26
a1515915625520049345,shopping_cart,auto.accessories.player,kenwood,104.86,2020-09-26
a1515915625520049345,purchase,auto.accessories.player,kenwood,104.86,2020-09-26
a1515915625519737401,view,,,11.9,2020-09-26
a1515915625519737401,shopping_cart,,,11.9,2020-09-26
a1515915625519737401,view,,,11.9,2020-09-26
a1515915625520062828,view,computers.components.cpu,intel,254.38,2020-09-26
a1515915625520064398,view,electronics.telephone,,12.38,2020-09-26
a1515915625519737401,view,,,11.9,2020-09-26
a1515915625508412427,view,,pitatel,83.49,2020-09-26
a1515915625520070184,view,computers.peripherals.printer,epson,647.29,2020-09-26
a1515915625520070184,view,computers.peripherals.printer,epson,647.29,2020-09-26
a1515915625520070184,shopping_cart,computers.peripherals.printer,epson,647.29,2020-09-26
a1515915625520070184,purchase,computers.peripherals.printer,epson,647.29,2020-09-26
a1515915625520070184,purchase,computers.peripherals.printer,epson,647.29,2020-09-26
a1515915625520070184,purchase,computers.peripherals.printer,epson,647.29,2020-09-26
a1515915625516451939,view,,zetton,20.32,2020-09-26
a1515915625516451939,view,,zetton,20.32,2020-09-26
a1515915625520080316,view,stationery.cartrige,xerox,74.57,2020-09-26
a1515915625411612099,view,stationery.cartrige,,12.59,2020-09-26
a1515915625520085516,view,,,53.75,2020-09-26
a1515915625508412427,view,,pitatel,83.49,2020-09-26
a1515915625463688336,view,,cyberpower,17.02,2020-09-26
a1515915625520099246,view,appliances.sewing_machine,brother,101,2020-09-26
a1515915625520099246,view,appliances.sewing_machine,brother,96.17,2020-09-26
a1515915625520100001,view,electronics.audio.acoustic,ural,31.97,2020-09-26
a1515915625520099246,view,appliances.sewing_machine,,94.43,2020-09-26
a1515915625520099246,view,appliances.sewing_machine,brother,99.08,2020-09-26
a1515915625470557532,view,computers.components.videocards,palit,839.75,2020-09-26
a1515915625520108263,view,stationery.cartrige,canon,43.11,2020-09-27
a1515915625520122913,view,appliances.kitchen.meat_grinder,,45.89,2020-09-27
a1515915625520124874,view,country_yard.cultivator,patriot,542.7,2020-09-27
a1515915625520124874,view,country_yard.cultivator,patriot,542.7,2020-09-27
a1515915625520124874,shopping_cart,country_yard.cultivator,patriot,542.7,2020-09-27
a1515915625520124874,view,country_yard.cultivator,patriot,542.7,2020-09-27
a1515915625520132308,view,,ritmix,46.08,2020-09-27
a1515915625520146334,view,,behpex,12.95,2020-09-27
a1515915625520146389,view,appliances.kitchen.juicer,,61.98,2020-09-27
a1515915625520146216,view,construction.tools.drill,,48.05,2020-09-27
a1515915625520146216,view,construction.tools.drill,,89.02,2020-09-27
a1515915625520146216,view,construction.tools.drill,,54.63,2020-09-27
a1515915625520146216,view,construction.tools.drill,bosch,248.7,2020-09-27
a1515915625415474736,view,computers.components.videocards,msi,205.25,2020-09-27
a1515915625520146216,view,construction.tools.drill,metabo,89.37,2020-09-27
a1515915625520146216,view,construction.tools.drill,,65.89,2020-09-27
a1515915625363906872,view,,powerman,52.33,2020-09-27
a1515915625519991781,view,computers.peripherals.printer,,10.84,2020-09-27
a1515915625520160369,view,,,12.38,2020-09-27
a1515915625520160633,view,,,9.35,2020-09-27
a1515915625520162980,view,,mikrotik,12.46,2020-09-27
a1515915625520162980,view,,,11.9,2020-09-27
a1515915625355805313,view,appliances.sewing_machine,janome,314.97,2020-09-27
a1515915625519963124,view,,,29.78,2020-09-27
a1515915625362668216,view,,redmond,22,2020-09-27
a1515915625520171284,view,computers.components.cpu,intel,3291.29,2020-09-27
a1515915625355805313,view,appliances.sewing_machine,janome,470.38,2020-09-27
a1515915625355805313,view,appliances.sewing_machine,janome,470.38,2020-09-27
a1515915625519991781,view,computers.peripherals.printer,,10.84,2020-09-27
a1515915625519991781,shopping_cart,computers.peripherals.printer,,10.84,2020-09-27
a1515915625519991781,view,computers.peripherals.printer,,10.78,2020-09-27
a1515915625519991781,shopping_cart,computers.peripherals.printer,,10.78,2020-09-27
a1515915625519991781,view,computers.peripherals.printer,,10.78,2020-09-27
a1515915625519991781,shopping_cart,computers.peripherals.printer,,10.78,2020-09-27
a1515915625519991781,view,computers.peripherals.printer,,10.78,2020-09-27
a1515915625519991781,shopping_cart,computers.peripherals.printer,,10.78,2020-09-27
a1515915625518038325,view,,cameronsino,16.98,2020-09-27
a1515915625518038325,view,,cameronsino,16.98,2020-09-27
a1515915625355805313,view,appliances.sewing_machine,janome,314.97,2020-09-27
a1515915625355805313,view,appliances.sewing_machine,janome,242.48,2020-09-27
a1515915625355805313,view,appliances.sewing_machine,janome,470.38,2020-09-27
a1515915625516500329,view,electronics.telephone,dyp,11.43,2020-09-27
a1515915625520193604,view,,,16.98,2020-09-27
a1515915625519666723,view,,patriot,793.49,2020-09-27
a1515915625520196517,view,,asus,16.83,2020-09-27
a1515915625520196517,shopping_cart,,asus,16.83,2020-09-27
a1515915625520196517,view,,asus,16.83,2020-09-27
a1515915625520208948,view,electronics.telephone,,30.48,2020-09-27
a1515915625520211188,view,,,18.19,2020-09-27
a1515915625520211504,view,appliances.environment.vacuum,kelli,51.7,2020-09-27
a1515915625520212029,view,stationery.cartrige,,325.4,2020-09-27
a1515915625463602902,view,,braun,108.89,2020-09-27
a1515915625519666723,view,,patriot,793.49,2020-09-27
a1515915625520222375,view,stationery.cartrige,,42.98,2020-09-27
a1515915625520230306,view,electronics.telephone,,32.22,2020-09-27
a1515915625520230306,view,electronics.telephone,,43.33,2020-09-27
a1515915625520234974,view,electronics.telephone,sirius,16.19,2020-09-27
a1515915625437092316,view,electronics.telephone,,32.54,2020-09-27
a1515915625520242944,view,computers.notebook,coteetci,34.97,2020-09-27
a1515915625520242866,view,,panasonic,259.81,2020-09-27
a1515915625437092316,view,electronics.telephone,sirius,21.75,2020-09-27
a1515915625437092316,shopping_cart,electronics.telephone,,32.54,2020-09-27
a1515915625437092316,view,electronics.telephone,,21.43,2020-09-27
a1515915625437092316,shopping_cart,electronics.telephone,,21.43,2020-09-27
a1515915625437092316,view,,hoco,26.48,2020-09-27
a1515915625497134779,view,computers.ebooks,digma,67.27,2020-09-27
a1515915625437092316,view,electronics.telephone,xiaomi,212.06,2020-09-27
a1515915625437092316,view,electronics.telephone,nokia,98.21,2020-09-27
a1515915625520264911,view,,,19.78,2020-09-27
a1515915625520264911,view,auto.accessories.alarm,,35.24,2020-09-27
a1515915625520264911,view,auto.accessories.alarm,,35.24,2020-09-27
a1515915625520284588,view,electronics.clocks,amazfit,163.02,2020-09-27
a1515915625520281365,view,electronics.telephone,sirius,30.54,2020-09-27
a1515915625520281365,view,electronics.telephone,sirius,30.54,2020-09-27
a1515915625520281365,shopping_cart,electronics.telephone,sirius,30.54,2020-09-27
a1515915625520287501,view,computers.notebook,mobilepc,22.22,2020-09-27
a1515915625520281365,view,electronics.telephone,sirius,30.54,2020-09-27
a1515915625520292202,view,,kelli,20.48,2020-09-27
